"CVE_ENT","CVE_MUN","DESC_ENT","DESC_MUN","POBTOT"
32,31,"ZACATECAS","MONTE ESCOBEDO",8682
32,33,"ZACATECAS","MOYAHUA DE ESTRADA",4532
32,28,"ZACATECAS","MEZQUITAL DEL ORO",2451
32,30,"ZACATECAS","MOMAX",2446
32,1,"ZACATECAS","APOZOL",6257
32,2,"ZACATECAS","APULCO",4945
32,3,"ZACATECAS","ATOLINGA",2277
32,4,"ZACATECAS","BENITO JUAREZ",4498
32,8,"ZACATECAS","CUAUHTEMOC",12943
32,11,"ZACATECAS","TRINIDAD GARCIA DE LA CADENA",3361
32,12,"ZACATECAS","GENARO CODINA",8619
32,15,"ZACATECAS","EL PLATEADO DE JOAQUIN AMARO",1579
32,18,"ZACATECAS","HUANUSCO",4550
32,19,"ZACATECAS","JALPA",25271
32,20,"ZACATECAS","JEREZ",59841
32,23,"ZACATECAS","JUCHIPILA",12251
32,25,"ZACATECAS","LUIS MOYA",13185
32,58,"ZACATECAS","SANTA MARIA DE LA PAZ",2765
32,43,"ZACATECAS","SUSTICACAN",1365
32,44,"ZACATECAS","TABASCO",16593
32,45,"ZACATECAS","TEPECHITLAN",8323
32,34,"ZACATECAS","NOCHISTLAN DE MEJIA",27965
32,36,"ZACATECAS","OJOCALIENTE",44287
32,49,"ZACATECAS","VALPARAISO",32456
32,46,"ZACATECAS","TEPETONGO",6490
32,47,"ZACATECAS","TEUL DE GONZALEZ ORTEGA",5352
32,48,"ZACATECAS","TLALTENANGO DE SANCHEZ ROMAN",27302
32,55,"ZACATECAS","VILLANUEVA",31623
32,7,"ZACATECAS","CONCEPCION DEL ORO",12216
32,14,"ZACATECAS","GENERAL FRANCISCO R. MURGUIA",20188
32,56,"ZACATECAS","ZACATECAS",148829
32,22,"ZACATECAS","JUAN ALDAMA",19806
32,26,"ZACATECAS","MAZAPIL",17673
32,27,"ZACATECAS","MELCHOR OCAMPO",2736
32,29,"ZACATECAS","MIGUEL AUZA",23625
32,32,"ZACATECAS","MORELOS",13209
32,37,"ZACATECAS","PANUCO",17313
32,39,"ZACATECAS","RIO GRANDE",64539
32,41,"ZACATECAS","EL SALVADOR",2509
32,50,"ZACATECAS","VETAGRANDE",11358
32,51,"ZACATECAS","VILLA DE COS",34642
32,57,"ZACATECAS","TRANCOSO",20455
32,54,"ZACATECAS","VILLA HIDALGO",19459
32,16,"ZACATECAS","GENERAL PANFILO NATERA",23456
32,17,"ZACATECAS","GUADALUPE",211724
32,24,"ZACATECAS","LORETO",53812
32,35,"ZACATECAS","NORIA DE ANGELES",16271
32,38,"ZACATECAS","PINOS",72136
32,52,"ZACATECAS","VILLA GARCIA",19527
32,53,"ZACATECAS","VILLA GONZALEZ ORTEGA",13198
4,1,"CAMPECHE","CAMPECHE",294635
4,2,"CAMPECHE","CALKINI",42614
4,5,"CAMPECHE","HECELCHAKAN",32291
4,6,"CAMPECHE","HOPELCHEN",41724
4,8,"CAMPECHE","TENABO",11038
4,11,"CAMPECHE","CALAKMUL",31715
4,12,"CAMPECHE","DZITBALCHE",16573
4,4,"CAMPECHE","CHAMPOTON",77947
4,7,"CAMPECHE","PALIZADA",8905
4,3,"CAMPECHE","CARMEN",248624
4,13,"CAMPECHE","SEYBAPLAYA",15374
4,9,"CAMPECHE","ESCARCEGA",60808
4,10,"CAMPECHE","CANDELARIA",46115
5,2,"COAHUILA DE ZARAGOZA","ACUNA",163722
5,25,"COAHUILA DE ZARAGOZA","PIEDRAS NEGRAS",176329
5,14,"COAHUILA DE ZARAGOZA","JIMENEZ",8885
5,19,"COAHUILA DE ZARAGOZA","MORELOS",7900
5,22,"COAHUILA DE ZARAGOZA","NAVA",33181
5,32,"COAHUILA DE ZARAGOZA","SAN JUAN DE SABINAS",42071
5,38,"COAHUILA DE ZARAGOZA","ZARAGOZA",13106
5,9,"COAHUILA DE ZARAGOZA","FRANCISCO I. MADERO",58955
5,6,"COAHUILA DE ZARAGOZA","CASTANOS",29119
5,7,"COAHUILA DE ZARAGOZA","CUATROCIENEGAS",12718
5,21,"COAHUILA DE ZARAGOZA","NADADORES",6050
5,23,"COAHUILA DE ZARAGOZA","OCAMPO",9634
5,27,"COAHUILA DE ZARAGOZA","RAMOS ARIZPE",122246
5,16,"COAHUILA DE ZARAGOZA","LAMADRID",1765
5,20,"COAHUILA DE ZARAGOZA","MUZQUIZ",71722
5,33,"COAHUILA DE ZARAGOZA","SAN PEDRO",100986
5,29,"COAHUILA DE ZARAGOZA","SACRAMENTO",2470
5,31,"COAHUILA DE ZARAGOZA","SAN BUENAVENTURA",25248
5,34,"COAHUILA DE ZARAGOZA","SIERRA MOJADA",6728
5,18,"COAHUILA DE ZARAGOZA","MONCLOVA",237866
5,1,"COAHUILA DE ZARAGOZA","ABASOLO",1004
5,3,"COAHUILA DE ZARAGOZA","ALLENDE",23049
5,5,"COAHUILA DE ZARAGOZA","CANDELA",1652
5,8,"COAHUILA DE ZARAGOZA","ESCOBEDO",3045
5,10,"COAHUILA DE ZARAGOZA","FRONTERA",82518
5,12,"COAHUILA DE ZARAGOZA","GUERRERO",1631
5,13,"COAHUILA DE ZARAGOZA","HIDALGO",1736
5,15,"COAHUILA DE ZARAGOZA","JUAREZ",1595
5,26,"COAHUILA DE ZARAGOZA","PROGRESO",3212
5,28,"COAHUILA DE ZARAGOZA","SABINAS",64920
5,37,"COAHUILA DE ZARAGOZA","VILLA UNION",6178
5,30,"COAHUILA DE ZARAGOZA","SALTILLO",884845
5,4,"COAHUILA DE ZARAGOZA","ARTEAGA",24746
5,35,"COAHUILA DE ZARAGOZA","TORREON",720834
5,17,"COAHUILA DE ZARAGOZA","MATAMOROS",118996
5,36,"COAHUILA DE ZARAGOZA","VIESCA",19797
5,24,"COAHUILA DE ZARAGOZA","PARRAS",44489
5,11,"COAHUILA DE ZARAGOZA","GENERAL CEPEDA",11823
6,1,"COLIMA","COLIMA",157302
6,3,"COLIMA","COQUIMATLAN",20907
6,4,"COLIMA","CUAUHTEMOC",31757
6,5,"COLIMA","VILLA DE ALVAREZ",148894
6,2,"COLIMA","COMALA",21720
6,10,"COLIMA","TECOMAN",116310
6,8,"COLIMA","MANZANILLO",191031
6,6,"COLIMA","ARMERIA",27624
6,7,"COLIMA","IXTLAHUACAN",5615
6,9,"COLIMA","MINATITLAN",10231
7,16,"CHIAPAS","CATAZAJA",17214
7,50,"CHIAPAS","LA LIBERTAD",5104
7,65,"CHIAPAS","PALENQUE",131775
7,100,"CHIAPAS","TUMBALA",39465
7,110,"CHIAPAS","YAJALON",40913
7,75,"CHIAPAS","SABANILLA",30517
7,76,"CHIAPAS","SALTO DE AGUA",62964
7,96,"CHIAPAS","TILA",82277
7,46,"CHIAPAS","JIQUIPILAS",42034
7,20,"CHIAPAS","LA CONCORDIA",50120
7,8,"CHIAPAS","ANGEL ALBINO CORZO",32186
7,17,"CHIAPAS","CINTALAPA",87203
7,121,"CHIAPAS","EL PARRAL",15587
7,108,"CHIAPAS","VILLA CORZO",66218
7,109,"CHIAPAS","VILLAFLORES",108873
7,116,"CHIAPAS","MONTECRISTO DE GUERRERO",8388
7,4,"CHIAPAS","ALTAMIRANO",36758
7,24,"CHIAPAS","CHANAL",13631
7,39,"CHIAPAS","HUIXTAN",24319
7,7,"CHIAPAS","AMATENANGO DEL VALLE",11257
7,41,"CHIAPAS","LA INDEPENDENCIA",46751
7,52,"CHIAPAS","LAS MARGARITAS",138118
7,64,"CHIAPAS","OXCHUC",51156
7,77,"CHIAPAS","SAN CRISTOBAL DE LAS CASAS",214552
7,95,"CHIAPAS","TEOPISCA",49206
7,114,"CHIAPAS","MARAVILLA TENEJAPA",16018
7,90,"CHIAPAS","TAPACHULA",352419
7,15,"CHIAPAS","CACAHOATAN",50493
7,35,"CHIAPAS","FRONTERA HIDALGO",14705
7,55,"CHIAPAS","METAPA",6579
7,88,"CHIAPAS","SUCHIATE",41243
7,101,"CHIAPAS","TUXTLA CHICO",40525
7,105,"CHIAPAS","UNION JUAREZ",16008
7,30,"CHIAPAS","CHICOMUSELO",37073
7,36,"CHIAPAS","LA GRANDEZA",7640
7,37,"CHIAPAS","HUEHUETAN",36412
7,6,"CHIAPAS","AMATENANGO DE LA FRONTERA",31683
7,10,"CHIAPAS","BEJUCAL DE OCAMPO",7135
7,11,"CHIAPAS","BELLA VISTA",20817
7,103,"CHIAPAS","TUZANTAN",29858
7,53,"CHIAPAS","MAZAPA DE MADERO",7955
7,54,"CHIAPAS","MAZATAN",28491
7,57,"CHIAPAS","MOTOZINTLA",77117
7,70,"CHIAPAS","EL PORVENIR",12806
7,81,"CHIAPAS","SILTEPEC",24664
7,124,"CHIAPAS","HONDURAS DE LA SIERRA",11650
7,119,"CHIAPAS","CAPITAN LUIS ANGEL VIDAL",4315
7,5,"CHIAPAS","AMATAN",24631
7,13,"CHIAPAS","BOCHIL",40595
7,71,"CHIAPAS","PUEBLO NUEVO SOLISTAHUACAN",28955
7,82,"CHIAPAS","SIMOJOVEL",52749
7,86,"CHIAPAS","SOYALO",10702
7,112,"CHIAPAS","ALDAMA",8480
7,117,"CHIAPAS","SAN ANDRES DURAZNAL",5721
7,118,"CHIAPAS","SANTIAGO EL PINAR",4959
7,120,"CHIAPAS","RINCON CHAMULA SAN PEDRO",8718
7,38,"CHIAPAS","HUITIUPAN",27712
7,14,"CHIAPAS","EL BOSQUE",24642
7,22,"CHIAPAS","CHALCHIHUITAN",22487
7,26,"CHIAPAS","CHENALHO",45993
7,56,"CHIAPAS","MITONTIC",16338
7,66,"CHIAPAS","PANTELHO",28769
7,42,"CHIAPAS","IXHUATAN",11621
7,44,"CHIAPAS","IXTAPA",28185
7,47,"CHIAPAS","JITOTOL",25057
7,49,"CHIAPAS","LARRAINZAR",28910
7,31,"CHIAPAS","CHILON",136039
7,59,"CHIAPAS","OCOSINGO",238751
7,83,"CHIAPAS","SITALA",15315
7,113,"CHIAPAS","BENEMERITO DE LAS AMERICAS",23603
7,115,"CHIAPAS","MARQUES DE COMILLAS",12881
7,12,"CHIAPAS","BERRIOZABAL",64115
7,68,"CHIAPAS","PICHUCALCO",30880
7,72,"CHIAPAS","RAYON",10597
7,73,"CHIAPAS","REFORMA",44797
7,78,"CHIAPAS","SAN FERNANDO",42219
7,18,"CHIAPAS","COAPILLA",10279
7,21,"CHIAPAS","COPAINALA",22201
7,25,"CHIAPAS","CHAPULTENANGO",6673
7,29,"CHIAPAS","CHICOASEN",5402
7,33,"CHIAPAS","FRANCISCO LEON",6518
7,43,"CHIAPAS","IXTACOMITAN",11053
7,45,"CHIAPAS","IXTAPANGAJOYA",6425
7,48,"CHIAPAS","JUAREZ",21919
7,60,"CHIAPAS","OCOTEPEC",14172
7,62,"CHIAPAS","OSTUACAN",18999
7,63,"CHIAPAS","OSUMACINTA",4048
7,67,"CHIAPAS","PANTEPEC",11347
7,85,"CHIAPAS","SOLOSUCHIAPA",8716
7,89,"CHIAPAS","SUNUAPA",2955
7,91,"CHIAPAS","TAPALAPA",4637
7,92,"CHIAPAS","TAPILULA",13950
7,93,"CHIAPAS","TECPATAN",22486
7,123,"CHIAPAS","MEZCALAPA",23847
7,23,"CHIAPAS","CHAMULA",102024
7,79,"CHIAPAS","SAN JUAN CANCUC",40137
7,80,"CHIAPAS","SAN LUCAS",7006
7,94,"CHIAPAS","TENEJAPA",45858
7,111,"CHIAPAS","ZINACANTAN",45311
7,61,"CHIAPAS","OCOZOCOAUTLA DE ESPINOSA",96335
7,28,"CHIAPAS","CHIAPILLA",6133
7,27,"CHIAPAS","CHIAPA DE CORZO",112142
7,2,"CHIAPAS","ACALA",21194
7,87,"CHIAPAS","SUCHIAPA",26152
7,98,"CHIAPAS","TOTOLAPA",7392
7,102,"CHIAPAS","TUXTLA GUTIERREZ",604089
7,122,"CHIAPAS","EMILIANO ZAPATA",10783
7,9,"CHIAPAS","ARRIAGA",41143
7,32,"CHIAPAS","ESCUINTLA",29410
7,3,"CHIAPAS","ACAPETAHUA",27893
7,1,"CHIAPAS","ACACOYAGUA",18370
7,69,"CHIAPAS","PIJIJIAPAN",51016
7,97,"CHIAPAS","TONALA",92292
7,40,"CHIAPAS","HUIXTLA",53452
7,51,"CHIAPAS","MAPASTEPEC",45888
7,107,"CHIAPAS","VILLACOMALTITLAN",30626
7,74,"CHIAPAS","LAS ROSAS",28781
7,34,"CHIAPAS","FRONTERA COMALAPA",81279
7,58,"CHIAPAS","NICOLAS RUIZ",4765
7,84,"CHIAPAS","SOCOLTENANGO",17866
7,19,"CHIAPAS","COMITAN DE DOMINGUEZ",167848
7,99,"CHIAPAS","LA TRINITARIA",82574
7,104,"CHIAPAS","TZIMOL",16383
7,106,"CHIAPAS","VENUSTIANO CARRANZA",67446
8,37,"CHIHUAHUA","JUAREZ",1512451
8,1,"CHIHUAHUA","AHUMADA",14630
8,5,"CHIHUAHUA","ASCENSION",26157
8,10,"CHIHUAHUA","BUENAVENTURA",25157
8,13,"CHIHUAHUA","CASAS GRANDES",11883
8,23,"CHIHUAHUA","GALEANA",6647
8,28,"CHIHUAHUA","GUADALUPE",4204
8,34,"CHIHUAHUA","IGNACIO ZARAGOZA",5188
8,35,"CHIHUAHUA","JANOS",10969
8,50,"CHIHUAHUA","NUEVO CASAS GRANDES",65657
8,53,"CHIHUAHUA","PRAXEDIS G. GUERRERO",5143
8,36,"CHIHUAHUA","JIMENEZ",40863
8,21,"CHIHUAHUA","DELICIAS",150776
8,2,"CHIHUAHUA","ALDAMA",26040
8,4,"CHIHUAHUA","AQUILES SERDAN",24386
8,11,"CHIHUAHUA","CAMARGO",49608
8,15,"CHIHUAHUA","COYAME DEL SOTOL",1237
8,16,"CHIHUAHUA","LA CRUZ",3613
8,55,"CHIHUAHUA","ROSALES",16818
8,58,"CHIHUAHUA","SAN FRANCISCO DE CONCHOS",2731
8,62,"CHIHUAHUA","SAUCILLO",29856
8,38,"CHIHUAHUA","JULIMES",4936
8,42,"CHIHUAHUA","MANUEL BENAVIDES",1155
8,45,"CHIHUAHUA","MEOQUI",44529
8,52,"CHIHUAHUA","OJINAGA",24506
8,19,"CHIHUAHUA","CHIHUAHUA",937759
8,26,"CHIHUAHUA","GRAN MORELOS",2451
8,30,"CHIHUAHUA","GUAZAPARES",10514
8,25,"CHIHUAHUA","GOMEZ FARIAS",7033
8,48,"CHIHUAHUA","NAMIQUIPA",22693
8,51,"CHIHUAHUA","OCAMPO",8101
8,54,"CHIHUAHUA","RIVA PALACIO",7487
8,63,"CHIHUAHUA","TEMOSACHIC",5273
8,66,"CHIHUAHUA","URUACHI",5078
8,17,"CHIHUAHUA","CUAUHTEMOC",181873
8,18,"CHIHUAHUA","CUSIHUIRIACHI",3955
8,20,"CHIHUAHUA","CHINIPAS",5941
8,24,"CHIHUAHUA","SANTA ISABEL",3756
8,40,"CHIHUAHUA","MADERA",25151
8,41,"CHIHUAHUA","MAGUARICHI",1204
8,43,"CHIHUAHUA","MATACHI",2815
8,31,"CHIHUAHUA","GUERRERO",35313
8,6,"CHIHUAHUA","BACHINIVA",5898
8,47,"CHIHUAHUA","MORIS",4747
8,9,"CHIHUAHUA","BOCOYNA",23313
8,32,"CHIHUAHUA","HIDALGO DEL PARRAL",116704
8,3,"CHIHUAHUA","ALLENDE",8497
8,7,"CHIHUAHUA","BALLEZA",16373
8,8,"CHIHUAHUA","BATOPILAS DE MANUEL GOMEZ MORIN",11488
8,12,"CHIHUAHUA","CARICHI",7119
8,14,"CHIHUAHUA","CORONADO",2041
8,22,"CHIHUAHUA","DR. BELISARIO DOMINGUEZ",2430
8,27,"CHIHUAHUA","GUACHOCHI",52141
8,29,"CHIHUAHUA","GUADALUPE Y CALVO",48940
8,59,"CHIHUAHUA","SAN FRANCISCO DEL ORO",4925
8,60,"CHIHUAHUA","SANTA BARBARA",11555
8,61,"CHIHUAHUA","SATEVO",3435
8,33,"CHIHUAHUA","HUEJOTITAN",863
8,39,"CHIHUAHUA","LOPEZ",4111
8,44,"CHIHUAHUA","MATAMOROS",4313
8,46,"CHIHUAHUA","MORELOS",8894
8,49,"CHIHUAHUA","NONOAVA",3597
8,56,"CHIHUAHUA","ROSARIO",2091
8,57,"CHIHUAHUA","SAN FRANCISCO DE BORJA",2247
8,64,"CHIHUAHUA","EL TULE",1465
8,65,"CHIHUAHUA","URIQUE",14367
8,67,"CHIHUAHUA","VALLE DE ZARAGOZA",4778
9,5,"CIUDAD DE MEXICO","GUSTAVO A. MADERO",1173351
9,16,"CIUDAD DE MEXICO","MIGUEL HIDALGO",414411
9,17,"CIUDAD DE MEXICO","VENUSTIANO CARRANZA",443704
9,15,"CIUDAD DE MEXICO","CUAUHTEMOC",545884
9,6,"CIUDAD DE MEXICO","IZTACALCO",404643
9,12,"CIUDAD DE MEXICO","TLALPAN",700859
9,14,"CIUDAD DE MEXICO","BENITO JUAREZ",434153
9,10,"CIUDAD DE MEXICO","ALVARO OBREGON",749524
9,4,"CIUDAD DE MEXICO","CUAJIMALPA DE MORELOS",227435
9,7,"CIUDAD DE MEXICO","IZTAPALAPA",1838464
9,9,"CIUDAD DE MEXICO","MILPA ALTA",143976
9,13,"CIUDAD DE MEXICO","XOCHIMILCO",445298
9,3,"CIUDAD DE MEXICO","COYOACAN",614447
9,2,"CIUDAD DE MEXICO","AZCAPOTZALCO",432205
9,8,"CIUDAD DE MEXICO","LA MAGDALENA CONTRERAS",247791
9,11,"CIUDAD DE MEXICO","TLAHUAC",393799
